crossroad,veics
7,E
116,I
55,H
37,C
53,A
89,B
93,G
4,E
76,I
58,H
95,C
88,A
47,B
32,G
31,E
62,F
107,I
91,H
73,C
11,A
23,B
48,D
96,G
67,E
56,F
0,I
21,H
109,C
86,A
50,B
60,D
19,G
85,E
10,F
75,I
61,H
26,C
108,A
59,B
16,D
65,G
43,E
46,F
36,I
69,H
104,C
30,A
72,B
52,D
55,G
82,F
35,I
115,H
3,C
70,A
95,B
79,D
101,G
118,F
112,I
110,H
49,C
18,A
86,B
68,D
91,G
6,F
98,I
9,H
39,C
89,A
26,B
8,D
42,F
54,I
111,H
45,C
47,A
88,D
17,G
61,E
78,F
74,I
7,H
14,C
5,A
96,D
69,E
114,F
56,I
97,H
27,C
23,A
108,B
19,D
10,E
15,F
117,I
105,H
2,C
66,A
104,B
55,D
16,G
46,E
81,F
100,I
33,H
50,C
48,A
30,B
18,D
84,G
82,E
75,F
21,I
31,H
72,C
41,A
49,B
13,D
52,G
118,E
92,F
110,I
57,H
62,C
102,A
61,B
91,D
68,G
6,E
51,F
9,I
67,H
86,C
106,A
70,B
42,E
4,F
111,I
63,H
38,C
59,A
69,B
5,D
88,G
78,E
14,F
90,I
83,H
60,A
66,B
18,G
97,E
98,F
24,I
99,H
81,C
79,A
2,B
10,D
114,E
54,F
29,I
93,H
108,C
95,A
102,B
46,D
8,E
27,F
57,I
32,H
30,C
96,A
62,B
82,D
53,G
105,E
117,F
28,H
61,C
94,A
106,B
41,D
63,G
15,E
50,F
92,I
44,H
75,C
26,A
38,B
118,D
20,G
33,E
21,F
14,I
17,H
70,C
77,A
97,B
6,D
12,G
13,E
9,F
16,H
98,C
113,A
60,B
42,D
5,G
83,E
111,F
27,I
52,H
66,C
104,A
45,B
78,D
115,G
51,E
85,F
93,I
64,H
102,C
1,A
79,B
84,D
99,G
8,F
50,I
68,H
54,C
37,A
105,B
114,D
41,G
86,F
65,I
80,H
106,C
49,A
33,B
63,D
89,G
90,F
32,I
40,H
117,C
73,A
96,B
15,D
7,G
13,F
101,I
116,H
97,C
2,A
83,B
20,D
23,G
29,F
17,I
88,H
21,C
62,A
98,B
12,D
6,G
45,E
57,F
16,I
76,H
9,C
34,A
94,B
77,D
42,G
79,E
70,F
8,I
0,H
111,C
22,A
54,B
113,D
78,G
93,F
52,I
53,H
85,C
19,A
81,B
104,D
28,G
87,F
86,I
5,H
60,C
55,A
103,B
1,D
44,G
65,F
68,I
36,H
90,C
91,A
21,B
115,D
114,G
101,F
18,I
41,H
13,C
84,A
34,B
99,D
64,G
94,E
106,F
70,I
119,H
96,C
38,A
22,B
37,D
80,G
17,F
4,I
25,H
29,C
83,A
85,B
51,D
59,G
87,E
16,F
88,I
112,H
74,C
63,A
19,B
7,D
15,G
81,E
53,I
100,H
57,C
98,A
55,B
73,D
40,G
103,E
52,F
72,I
11,H
93,C
20,A
90,B
28,D
77,G
119,E
18,F
5,I
24,H
65,C
12,A
13,B
2,D
116,G
22,E
106,I
89,H
48,C
109,A
91,B
87,D
113,G
25,E
41,I
27,H
101,C
54,A
117,B
49,D
56,G
43,H
34,C
21,A
29,B
38,D
104,G
11,E
108,I
45,H
17,C
115,A
74,B
64,D
1,G
88,F
30,I
8,H
110,C
85,A
57,B
95,G
53,F
66,I
70,H
16,C
99,A
9,B
109,D
37,G
102,I
79,H
19,C
90,A
93,B
54,D
51,G
28,E
5,F
89,I
4,H
52,C
3,A
65,B
92,G
117,E
48,F
94,H
55,C
58,A
101,B
76,G
49,E
41,F
45,I
23,H
91,C
13,A
31,B
56,D
0,G
34,F
72,H
71,C
29,A
17,B
90,D
73,G
106,H
107,C
39,A
67,B
36,G
9,E
59,H
18,C
7,A
20,B
3,D
14,G
64,E
10,F
81,H
35,C
74,A
119,B
44,D
50,G
31,E
89,F
23,I
108,H
88,C
57,A
115,B
112,G
71,F
103,H
53,C
93,A
110,B
29,D
100,G
107,F
48,I
77,H
5,C
65,A
25,B
92,D
24,G
67,E
45,F
34,I
30,H
41,C
101,A
58,B
80,D
86,G
10,E
28,F
59,I
22,H
32,C
17,A
18,B
14,D
27,G
35,F
60,I
47,H
75,A
11,B
39,D
8,G
115,E
49,F
71,I
66,H
89,C
119,A
7,B
40,D
70,G
46,F
81,I
117,H
20,C
110,A
53,B
74,D
4,G
44,E
23,F
107,I
9,H
68,C
56,A
50,D
26,G
58,E
82,F
96,I
113,H
84,C
111,A
10,D
72,G
47,E
59,F
35,I
61,H
25,C
18,A
65,D
106,G
118,F
19,I
31,H
63,C
92,A
32,B
116,D
108,G
46,E
64,F
77,I
102,H
45,C
11,A
89,B
101,D
2,G
80,E
81,F
55,I
97,H
49,C
14,A
75,D
87,G
82,E
117,I
67,H
23,C
53,A
47,B
110,D
30,G
7,E
20,F
91,I
104,H
12,C
50,A
56,B
85,D
38,G
40,E
44,F
9,I
34,H
59,C
68,B
100,D
109,G
118,E
84,F
113,I
60,H
99,C
13,D
54,G
61,E
77,F
69,H
92,B
46,D
90,G
97,E
6,F
96,H
81,C
49,B
111,D
3,G
116,E
117,F
115,H
32,A
14,B
82,D
66,G
42,F
19,H
89,A
23,B
76,D
62,G
85,E
78,F
58,H
16,A
50,B
112,D
29,G
80,F
20,I
7,H
47,A
61,B
118,D
39,G
6,E
114,F
104,I
83,H
77,C
52,A
97,B
24,D
98,G
100,E
63,F
44,I
1,H
56,C
68,A
59,B
8,D
102,G
69,E
15,F
28,I
105,H
117,C
0,A
18,D
34,G
42,E
40,F
84,I
95,H
92,C
49,A
32,D
21,G
13,E
9,F
37,H
14,C
36,A
45,B
6,D
57,G
78,E
12,F
73,H
88,A
86,D
74,G
83,E
116,F
55,H
50,C
5,A
16,D
43,G
114,E
51,F
80,I
26,H
61,C
23,A
52,D
79,G
76,E
85,F
63,I
33,H
9,C
70,A
69,B
42,D
48,G
105,E
99,F
64,I
2,H
97,C
59,A
0,B
78,D
65,G
112,E
100,F
1,I
38,H
24,A
83,B
27,D
101,G
15,E
56,F
95,I
91,H
94,A
36,B
68,D
75,G
45,E
92,F
54,I
44,H
86,A
81,B
88,D
110,G
8,E
113,F
12,I
109,H
41,A
70,B
4,D
111,G
51,E
14,F
37,I
28,H
85,C
72,A
105,B
114,D
18,G
33,E
13,F
116,I
3,H
106,A
43,D
32,G
76,F
90,I
80,H
108,A
15,D
6,G
50,F
73,I
62,H
83,A
24,B
5,D
16,G
1,F
99,I
39,H
0,C
27,A
94,B
51,D
52,G
81,E
112,F
56,I
63,H
113,C
30,A
117,B
79,D
42,G
4,E
95,F
26,I
98,H
36,C
22,A
33,B
41,D
78,G
54,F
92,I
45,H
13,C
66,A
86,B
49,D
68,G
37,F
14,I
64,H
70,C
102,A
9,B
48,D
60,G
90,F
2,I
21,H
77,A
72,B
88,G
94,E
8,F
50,I
57,H
1,C
43,A
106,B
114,G
87,F
38,I
74,H
95,C
34,A
85,B
15,G
117,E
73,F
40,I
119,H
24,C
79,A
108,B
96,G
10,F
29,I
75,H
54,C
103,B
5,G
9,E
4,F
109,I
110,H
37,C
30,B
19,G
49,E
70,F
3,I
25,H
86,C
58,A
13,B
77,D
115,G
87,E
26,F
8,I
111,H
104,C
22,B
60,D
55,G
119,E
62,I
81,H
90,C
48,A
66,B
7,G
10,E
39,I
32,H
72,C
85,A
31,B
20,G
103,E
65,I
116,H
73,C
102,B
91,G
29,F
101,I
11,H
106,C
95,B
87,D
44,G
86,F
70,I
94,H
27,C
43,B
96,D
28,G
22,E
109,F
98,I
99,H
71,C
13,A
54,B
19,D
93,G
25,E
49,F
45,I
16,H
107,C
67,B
10,D
17,G
31,E
3,F
100,I
40,H
108,C
104,B
115,D
51,G
106,F
21,I
117,H
26,C
60,A
34,B
55,D
80,G
27,F
76,I
47,H
30,C
95,A
119,B
7,D
84,G
43,E
71,F
86,I
9,H
35,C
79,B
20,D
63,G
11,E
62,F
57,I
103,H
29,C
113,A
25,B
91,D
12,G
67,E
107,F
112,I
22,H
109,C
54,A
90,B
28,D
64,G
39,F
106,I
8,H
66,C
96,A
26,B
116,G
47,E
74,I
31,H
49,C
19,A
58,B
99,G
46,F
75,I
61,H
102,C
115,A
60,B
41,G
79,E
82,F
0,I
83,H
3,C
104,A
29,B
113,D
40,G
65,F
110,I
70,H
62,C
119,A
85,D
56,G
35,F
4,I
52,H
34,C
55,A
11,B
84,D
92,G
101,F
111,I
100,H
2,C
90,A
47,B
54,D
14,G
46,E
118,F
81,I
43,H
25,C
1,A
96,B
63,D
8,G
58,E
98,F
27,I
68,H
39,C
26,A
49,B
13,D
50,G
82,E
6,F
71,I
67,H
38,C
7,A
19,B
12,D
77,G
61,E
42,F
32,I
76,H
65,C
29,A
115,B
104,D
70,G
28,E
45,F
36,I
112,H
60,C
37,A
62,B
64,D
87,G
118,E
78,F
16,I
106,H
101,C
73,A
55,B
90,D
53,G
83,E
21,F
117,I
0,H
98,C
20,A
2,B
46,D
113,G
85,E
34,F
107,I
4,H
11,A
7,B
99,D
86,G
6,E
114,F
35,I
79,H
47,A
61,B
56,D
100,G
13,E
57,F
9,I
58,H
96,C
91,A
38,B
1,D
54,G
42,E
15,F
24,I
88,H
19,C
49,A
65,B
82,D
76,G
115,E
75,F
18,I
5,H
48,C
84,A
101,B
92,D
89,G
78,E
28,F
52,I
97,H
55,C
62,A
83,B
29,D
112,G
114,E
111,F
34,I
93,H
45,C
63,A
98,B
118,D
104,G
64,E
85,F
72,I
27,H
12,A
20,B
44,D
106,G
7,E
81,F
68,I
17,H
61,C
2,A
91,B
14,D
90,G
15,E
16,F
108,I
69,H
21,C
99,A
6,D
0,G
117,F
30,I
41,H
57,C
38,A
80,D
4,G
97,E
9,F
88,I
36,H
75,C
109,A
42,D
23,G
18,F
66,I
77,H
111,C
65,A
78,D
43,G
48,F
5,I
115,H
85,C
101,A
114,D
1,G
13,F
102,I
24,H
81,C
56,A
21,B
37,D
59,G
69,E
51,F
93,I
34,H
74,C
94,A
116,D
29,G
44,E
52,F
17,I
72,H
20,C
83,A
97,B
73,D
6,G
64,F
41,I
108,H
110,C
3,A
57,B
2,D
27,G
77,I
105,H
16,C
92,A
85,B
50,D
42,G
80,E
88,F
30,H
117,C
70,A
38,D
78,G
51,E
5,F
33,H
9,C
98,A
69,B
109,D
36,G
93,F
48,I
7,H
18,C
22,A
56,B
86,D
114,G
17,F
53,H
13,C
21,A
74,B
100,D
24,G
41,F
66,H
91,C
39,A
94,B
40,D
34,G
105,E
10,F
119,H
97,C
14,A
45,B
8,D
37,G
116,E
44,F
54,I
113,H
52,C
57,A
103,B
49,D
72,G
33,E
20,F
60,I
89,H
32,C
85,A
110,B
15,D
95,G
77,F
28,I
104,H
88,C
50,A
92,B
76,D
108,G
80,F
90,I
102,H
5,C
75,A
70,B
65,D
79,G
10,E
87,F
53,I
23,H
93,C
86,A
105,B
112,D
73,G
119,E
54,F
1,H
56,C
106,A
22,B
43,D
30,G
94,E
96,I
59,H
17,C
111,A
31,B
101,D
2,G
100,E
113,I
37,H
84,C
74,A
18,B
27,D
66,G
45,E
116,F
44,I
25,H
63,C
110,A
33,B
51,D
38,G
87,E
90,F
19,I
60,H
41,C
14,B
10,D
115,G
40,E
20,I
28,H
77,C
13,B
3,D
102,G
103,E
53,F
89,I
95,H
12,C
43,A
50,B
24,D
109,G
8,E
104,I
94,H
92,C
81,B
39,D
26,G
22,E
56,F
55,I
73,H
54,C
27,A
67,B
87,D
15,G
49,E
100,F
64,I
45,H
90,C
0,A
119,B
79,D
62,G
25,E
84,F
80,I
96,H
70,C
58,A
86,B
75,D
65,G
31,E
113,F
23,I
44,H
14,C
18,A
32,B
111,D
101,G
76,E
63,F
29,I
103,H
68,C
13,A
93,B
4,D
51,G
112,E
40,F
1,I
2,H
99,C
17,B
74,D
3,G
81,E
12,F
116,I
22,H
71,C
54,B
85,D
39,G
67,E
92,F
59,I
38,H
50,C
24,A
106,B
110,D
87,G
8,F
37,I
19,H
53,C
119,A
25,B
18,D
60,G
46,F
56,I
55,H
86,C
79,A
117,B
115,D
28,G
89,F
95,I
61,H
113,C
16,A
90,B
7,G
4,E
70,F
84,I
11,H
36,A
43,B
96,G
82,F
73,I
31,H
32,A
0,B
75,G
85,E
14,F
45,I
64,H
107,C
93,A
68,B
44,G
46,E
23,F
63,I
109,H
35,C
34,A
58,B
111,G
6,F
12,I
47,H
106,C
17,A
24,B
74,G
117,E
118,F
92,I
81,H
25,C
52,A
53,B
60,D
98,G
61,E
99,F
8,I
26,H
89,C
115,A
79,B
28,D
110,G
82,E
49,F
70,I
80,H
27,C
72,A
9,B
46,D
19,G
11,E
71,F
2,I
62,H
23,C
88,A
36,B
16,D
55,G
43,E
50,F
14,I
83,H
5,A
34,B
7,D
64,G
6,E
29,F
38,I
3,H
0,C
54,A
115,B
13,D
18,G
118,E
86,F
91,I
67,H
108,A
89,B
82,D
48,G
58,E
107,F
109,I
39,H
90,A
61,B
96,D
21,G
47,E
35,F
81,I
116,H
49,C
41,A
11,B
32,D
20,G
79,E
1,F
99,I
75,H
24,C
68,A
23,B
52,D
80,G
83,E
42,F
100,I
63,H
30,A
72,B
6,D
57,G
9,E
78,F
71,I
8,H
29,C
60,A
19,D
16,G
28,E
114,F
65,I
70,H
36,C
53,A
47,B
88,D
115,E
59,F
50,I
111,H
104,C
66,A
108,B
55,D
13,E
37,F
26,I
91,H
34,C
89,A
83,B
5,D
42,E
106,F
40,I
74,H
61,C
11,A
49,B
64,D
116,G
95,F
86,I
117,H
1,C
7,A
30,B
54,D
32,G
78,E
73,F
101,I
99,H
23,A
29,B
48,D
63,G
114,E
76,F
107,I
43,H
59,C
47,A
60,B
90,D
8,G
45,F
62,I
58,H
72,C
96,A
118,D
52,G
15,F
35,I
98,H
37,C
102,A
66,B
44,D
6,G
51,F
3,I
79,H
95,C
77,A
104,B
20,D
70,G
109,F
39,I
97,H
108,C
83,A
7,B
42,D
56,G
81,F
75,I
110,H
30,C
19,A
59,B
41,D
88,G
64,E
87,F
111,I
100,H
73,C
49,A
103,B
78,D
93,G
15,E
65,F
74,I
69,H
45,C
94,A
95,B
63,D
91,G
51,E
26,F
18,I
21,H
2,C
22,A
96,B
68,D
84,G
101,F
117,I
57,H
60,C
55,A
102,B
77,D
12,G
97,E
10,F
106,I
9,H
66,C
29,A
19,B
114,D
5,G
44,E
62,F
98,I
16,H
109,C
48,A
94,B
15,D
92,G
87,E
112,F
110,I
119,H
38,C
104,A
22,B
56,D
14,G
7,E
3,F
32,H
81,C
20,A
55,B
51,D
50,G
69,E
4,F
21,I
105,H
65,C
59,A
2,B
80,D
54,G
103,E
39,F
40,H
26,C
113,A
97,B
91,D
43,G
75,F
0,I
115,H
101,C
63,A
31,B
84,D
90,G
119,E
111,F
57,I
52,H
96,C
1,A
38,B
29,D
42,G
94,E
18,F
9,I
88,H
62,C
95,A
12,D
17,G
10,E
117,F
24,I
33,H
102,C
69,B
92,D
41,G
22,E
85,F
16,I
106,H
19,C
65,B
104,D
78,G
105,E
28,F
32,I
7,H
3,C
56,A
119,B
113,D
68,G
31,E
13,F
76,I
103,H
55,C
91,A
26,B
116,D
77,G
80,E
98,F
36,I
25,H
39,C
2,A
20,B
87,D
99,G
64,F
94,H
97,C
38,A
101,B
8,D
100,G
33,E
21,F
52,I
93,H
75,C
70,A
45,B
14,D
114,G
57,F
88,I
22,H
111,C
84,A
105,B
10,D
86,G
9,F
0,H
18,C
65,A
62,B
1,D
15,G
44,F
5,H
117,C
37,A
56,B
2,D
51,G
25,E
16,F
31,H
85,C
119,A
91,B
50,D
29,G
27,F
72,I
24,H
12,A
33,B
38,D
104,G
116,E
46,F
93,I
17,H
13,C
26,A
67,B
43,D
40,G
45,E
80,F
108,I
76,H
20,C
58,A
70,B
99,D
113,G
8,E
82,F
30,I
41,H
98,C
73,A
18,B
100,D
87,G
52,F
54,I
68,H
21,C
101,A
25,B
65,D
53,G
34,F
5,I
36,H
57,C
92,A
81,B
49,D
1,G
88,F
112,I
11,H
74,C
62,A
85,B
37,D
106,G
67,E
93,F
44,I
47,H
56,C
14,A
58,B
86,D
0,G
46,E
4,I
83,H
9,C
109,A
13,B
73,D
2,G
54,F
17,I
72,H
48,C
50,A
98,B
101,D
89,G
82,E
116,F
27,I
77,H
91,C
18,A
21,B
79,G
5,F
60,I
104,H
70,C
43,A
57,B
24,G
11,E
20,F
80,I
113,H
16,C
99,A
92,B
46,D
38,G
81,E
8,F
66,I
108,H
52,C
85,A
14,B
109,D
65,G
47,E
90,I
45,H
88,C
3,A
50,B
82,D
37,G
58,E
56,F
28,I
53,H
93,C
13,A
117,B
79,D
76,G
100,E
17,F
96,I
1,H
25,C
39,A
74,B
18,D
23,G
83,E
48,F
102,I
30,H
63,C
98,A
11,B
73,G
49,E
6,F
34,I
112,H
54,C
86,A
47,B
59,G
42,F
41,I
67,H
110,C
75,A
43,B
3,D
36,G
118,F
116,I
44,H
71,C
21,A
93,B
24,D
101,G
70,F
68,I
4,H
92,C
111,A
83,B
39,D
109,G
117,E
90,F
77,I
2,H
5,C
57,A
86,B
72,G
78,F
20,I
27,H
14,C
79,A
54,B
40,D
95,G
100,F
104,I
60,H
84,C
110,B
75,D
26,G
43,E
63,F
8,I
80,H
17,C
74,A
111,D
18,G
6,E
71,F
56,I
61,H
107,C
11,A
108,G
42,E
49,F
113,I
66,H
35,C
47,A
79,B
3,G
118,E
114,F
48,I
81,H
12,C
93,A
9,B
39,G
78,E
41,F
70,I
58,H
50,C
83,A
85,D
30,G
15,F
63,I
89,H
90,C
54,A
17,B
112,G
92,F
45,I
28,H
86,C
24,A
44,G
40,E
14,F
19,I
38,H
32,C
106,A
74,D
4,G
79,E
84,F
53,I
96,H
49,C
110,A
6,D
75,G
114,E
77,F
55,I
102,H
99,C
90,B
42,D
115,G
61,E
107,F
1,I
34,H
41,C
54,D
27,G
15,E
35,F
29,I
37,H
0,A
103,B
118,D
60,G
9,E
12,F
2,I
23,H
94,A
76,D
80,G
85,E
50,F
71,I
73,H
22,A
24,B
78,D
66,G
113,F
92,I
59,H
17,A
32,B
114,D
62,G
51,F
14,I
116,H
77,C
61,B
110,D
111,G
45,F
81,I
109,H
16,A
49,B
15,D
98,G
103,E
86,F
84,I
117,H
52,A
106,B
115,D
74,G
53,F
89,I
95,H
90,A
0,B
13,D
6,G
40,F
65,I
26,H
88,A
94,B
27,D
28,G
51,E
1,F
107,I
3,H
113,C
5,A
31,B
60,D
42,G
76,E
85,F
38,I
39,H
22,B
54,G
29,F
37,I
75,H
24,C
78,G
99,F
23,I
43,H
61,C
32,A
16,D
114,G
81,F
73,I
62,H
45,C
115,A
51,D
21,G
94,E
89,F
59,I
111,H
106,C
49,A
52,D
110,G
31,E
87,F
109,I
79,H
53,C
36,A
90,D
57,G
13,E
65,F
35,I
9,H
68,C
27,A
115,B
112,D
7,G
22,E
37,F
117,I
119,H
1,C
72,A
88,D
15,G
76,F
95,I
97,H
85,C
60,A
5,D
20,G
23,F
12,I
69,H
104,C
44,D
56,G
87,E
106,F
50,I
25,H
0,C
108,A
53,B
32,D
16,G
115,E
73,F
26,I
103,H
29,C
30,A
28,D
51,G
119,E
59,F
3,I
98,H
81,C
41,A
36,B
4,D
48,G
10,F
39,I
94,H
89,C
68,B
80,D
52,G
97,E
13,F
101,I
105,H
65,C
72,B
87,D
93,G
112,E
46,F
86,I
31,H
37,C
85,B
7,D
90,G
69,E
109,F
99,I
33,H
2,C
66,A
60,B
20,D
96,G
25,E
82,F
75,I
11,H
23,C
77,A
67,B
41,D
88,G
10,E
117,F
64,I
22,H
73,C
58,A
104,B
56,D
17,G
44,E
95,F
106,I
74,H
38,C
53,A
29,B
5,G
28,E
26,F
62,I
8,H
59,C
89,B
48,D
43,G
4,E
3,F
111,I
21,H
13,C
119,B
49,D
92,G
105,E
39,F
9,I
110,H
36,C
68,A
65,B
10,D
32,G
46,E
112,F
18,I
47,H
109,C
113,A
2,B
77,D
14,G
33,E
101,F
91,I
57,H
72,C
85,A
23,B
96,D
87,G
67,E
75,F
100,I
16,H
117,C
7,A
45,B
43,D
79,G
82,E
62,F
98,I
52,H
60,C
1,A
97,B
102,G
11,E
44,F
74,I
93,H
27,C
104,A
38,B
46,D
34,G
80,E
28,F
40,I
88,H
95,C
20,A
69,B
41,G
47,E
111,F
24,I
17,H
26,C
29,A
108,B
68,D
77,G
49,E
4,F
76,I
70,H
3,C
89,A
25,B
92,D
116,G
9,F
21,I
115,H
39,C
56,A
105,B
82,D
84,G
27,F
110,I
67,H
101,C
119,A
33,B
113,D
8,G
45,E
6,F
57,I
63,H
97,C
48,A
59,B
1,D
18,F
54,I
19,H
75,C
65,A
13,B
14,D
70,G
42,F
16,I
5,H
62,C
2,A
81,B
104,D
78,F
44,I
55,H
111,C
23,A
30,B
79,D
80,F
52,I
99,H
9,C
96,A
11,B
29,D
12,G
6,E
114,F
93,I
64,H
108,C
38,A
95,B
68,G
15,F
88,I
106,H
71,C
37,A
66,B
84,D
113,G
42,E
118,F
27,I
32,H
25,C
43,A
47,B
65,D
50,G
78,E
98,F
17,I
45,H
18,C
92,A
58,B
2,D
63,G
81,E
21,F
0,I
91,H
30,C
59,A
26,B
6,D
1,G
114,E
57,F
5,I
100,H
13,A
7,B
85,D
104,G
15,E
71,F
112,I
40,H
14,A
117,B
38,D
19,G
118,E
54,F
80,I
83,H
66,C
11,A
20,B
42,D
55,G
51,F
90,I
41,H
98,C
94,A
101,B
12,D
99,G
58,E
16,F
77,H
73,A
56,B
78,D
64,G
49,F
32,I
24,H
21,C
95,A
103,B
114,D
29,G
7,E
52,F
71,I
68,H
57,C
79,A
96,B
50,D
106,G
85,E
93,F
28,I
76,H
54,C
47,A
62,B
15,D
65,G
51,E
88,F
4,I
44,H
107,C
102,A
43,B
116,D
53,G
83,E
17,F
45,I
113,H
35,C
109,A
92,B
37,D
2,G
117,E
5,F
36,I
81,H
26,A
18,B
63,D
6,G
103,E
87,F
41,I
58,H
20,C
84,A
9,B
118,D
91,G
90,F
72,I
27,H
16,C
3,A
14,B
73,D
38,G
107,F
77,I
1,H
49,C
39,A
94,B
51,D
100,G
43,E
35,F
68,I
0,H
74,C
34,A
98,B
19,D
42,G
45,F
60,I
104,H
52,C
101,A
79,B
109,D
78,G
87,E
85,F
113,I
112,H
93,C
12,A
83,B
8,D
40,G
116,E
41,F
81,I
80,H
56,C
62,A
21,B
55,D
114,G
9,E
107,I
7,H
88,C
75,A
102,B
99,D
15,G
94,E
77,F
35,I
61,H
96,C
50,A
31,B
3,D
37,G
10,F
1,I
28,H
17,C
18,A
57,B
87,D
24,G
79,E
20,F
117,H
5,C
63,A
34,B
39,D
73,G
8,E
103,H
90,C
98,A
54,B
101,D
76,G
113,F
104,I
4,H
45,C
70,A
49,B
64,D
44,G
81,F
108,I
43,H
85,C
83,A
74,B
75,D
51,G
31,E
1,F
30,I
9,H
92,C
22,A
67,B
13,D
27,G
61,E
116,F
53,H
48,C
19,A
93,B
18,D
89,G
10,E
56,F
117,I
94,H
14,C
21,A
50,B
91,D
109,G
8,F
66,I
119,H
102,C
57,A
17,B
100,D
3,G
20,I
2,H
41,C
55,A
70,B
24,D
0,G
46,F
29,I
36,H
77,C
111,A
90,B
27,D
87,G
67,E
9,I
79,H
113,C
54,A
22,B
10,D
112,G
64,E
53,I
72,H
81,C
99,A
61,B
39,G
119,E
92,F
65,I
60,H
110,C
49,A
85,B
101,G
13,E
82,F
116,I
108,H
34,C
74,A
19,B
111,D
23,G
48,F
56,I
38,H
50,C
93,A
55,B
54,D
86,G
46,E
117,F
8,I
37,H
1,C
106,A
59,G
22,E
29,F
2,I
97,H
70,C
91,A
119,B
40,D
80,G
100,E
9,F
73,H
32,C
17,A
110,B
95,G
82,E
14,F
31,H
61,C
90,A
45,B
26,G
53,F
38,I
89,H
19,C
85,A
106,B
46,D
75,G
34,F
92,I
30,H
84,C
24,A
91,B
86,D
28,G
64,F
37,I
109,H
55,C
58,A
74,D
18,G
97,E
50,F
48,I
25,H
117,C
119,A
90,D
4,G
13,F
14,I
11,H
68,C
16,A
82,D
111,G
6,F
73,I
3,H
12,C
27,A
32,B
76,D
36,G
45,E
70,F
34,I
69,H
29,C
52,A
72,G
40,E
42,F
89,I
39,H
106,C
110,A
44,D
60,G
65,F
96,I
23,H
9,C
88,A
24,B
62,G
25,E
78,F
50,I
105,H
63,C
86,A
97,B
28,D
98,G
6,E
114,F
109,I
33,H
53,C
5,A
58,B
54,G
37,F
70,I
67,H
91,C
41,A
68,B
16,D
74,G
11,E
84,F
102,I
22,H
13,C
77,A
81,B
21,G
42,E
12,F
3,I
59,H
104,C
29,B
112,D
90,G
69,E
100,F
39,I
66,H
99,C
32,A
25,B
52,D
57,G
78,E
106,F
23,I
47,H
71,C
113,A
86,B
110,D
115,G
76,E
15,F
116,H
65,C
1,A
53,B
88,D
7,G
105,E
73,F
101,I
8,H
24,C
13,B
49,D
43,G
58,E
118,F
59,I
95,H
97,C
0,A
6,D
93,G
33,E
63,F
34,H
37,C
11,B
42,D
79,G
114,E
89,F
84,I
26,H
2,C
68,A
69,B
5,D
16,G
44,E
99,F
19,I
75,H
25,C
29,A
104,B
41,D
108,G
81,E
109,F
12,I
96,H
86,C
94,A
117,B
77,D
20,G
15,E
3,F
106,I
111,H
73,C
53,A
65,B
85,D
52,G
28,E
40,F
55,I
70,H
27,C
13,A
105,B
78,D
110,G
47,E
51,F
63,I
102,H
107,C
9,B
32,D
56,G
118,E
39,F
64,I
62,H
38,C
0,B
114,D
88,G
112,E
71,F
95,I
45,H
89,C
33,B
113,D
30,G
49,E
86,F
99,I
58,H
11,A
103,B
1,D
66,G
117,E
76,F
18,I
19,H
109,C
94,B
60,D
116,G
51,E
27,F
91,I
98,H
104,A
2,B
15,D
92,G
85,E
23,F
26,I
74,H
35,C
65,A
47,B
68,D
6,G
9,E
44,F
71,I
21,H
3,C
38,B
118,D
8,G
107,F
86,I
106,H
89,B
115,D
42,G
103,E
28,F
75,I
55,H
39,C
80,D
5,G
101,F
54,I
81,H
0,C
36,A
51,D
34,G
94,E
112,F
100,I
63,H
23,C
72,A
29,D
96,G
87,F
111,I
57,H
7,D
70,G
59,F
27,I
117,H
2,A
104,D
41,G
35,F
62,I
93,H
47,A
4,D
77,G
95,F
44,I
9,H
60,A
23,B
43,D
78,G
49,F
45,I
103,H
101,C
38,A
79,D
102,G
87,E
18,F
107,I
64,H
115,A
31,B
65,D
32,G
80,E
10,F
98,I
16,H
59,C
37,A
36,B
2,D
114,G
26,F
74,I
99,H
95,C
7,A
72,B
20,D
17,G
75,F
35,I
94,H
89,A
38,D
113,G
54,F
21,I
91,H
73,A
101,B
13,D
1,G
46,F
81,I
100,H
49,C
43,A
60,B
56,D
15,G
31,E
111,F
24,I
83,H
18,C
23,A
115,B
87,D
68,G
4,E
82,F
57,I
52,H
26,C
79,A
59,B
37,D
48,G
10,E
85,F
40,I
110,H
75,C
108,A
7,B
92,D
51,G
62,F
117,I
27,H
30,A
95,B
73,D
29,G
46,E
45,F
90,I
88,H
36,C
66,A
49,B
116,D
104,G
13,E
80,F
76,I
5,H
54,C
22,A
43,B
8,D
19,G
83,E
98,F
93,I
41,H
72,C
20,A
18,B
96,D
65,G
82,E
21,F
9,I
77,H
111,C
101,A
79,B
10,D
2,G
115,E
81,F
16,I
44,H
85,C
59,A
26,B
46,D
38,G
7,E
4,F
28,I
32,H
60,C
56,A
108,B
48,D
87,G
57,F
52,I
24,H
62,C
109,A
67,B
19,D
37,G
43,E
13,F
110,I
17,H
95,A
30,B
106,G
79,E
117,F
88,I
31,H
45,C
34,A
66,B
82,D
55,G
116,E
90,F
5,I
113,H
98,C
92,A
54,B
101,D
14,G
8,E
93,F
112,I
119,H
21,C
49,A
85,B
63,G
